epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
38,2020-09-16,104,PI,Lagoinha do Piauí,2205540,city,140,4920.91388,0,2,0,0.0143,2845,True,False
38,2020-09-16,125,PI,Landri Sales,2205607,city,23,434.37205,0,1,0,0.0435,5295,True,False
38,2020-09-16,153,PI,Luís Correia,2205706,city,351,1157.99545,0,13,0,0.037,30311,True,False
38,2020-09-16,147,PI,Luzilândia,2205805,city,1566,6144.54995,1,26,0,0.0166,25486,True,False
38,2020-09-16,116,PI,Madeiro,2205854,city,366,4404.33213,0,2,0,0.0055,8310,True,False
38,2020-09-16,146,PI,Manoel Emídio,2205904,city,119,2224.7149,0,5,0,0.042,5349,True,False
38,2020-09-16,130,PI,Marcolândia,2205953,city,289,3403.20301,10,6,0,0.0208,8492,True,False
38,2020-09-16,136,PI,Marcos Parente,2206001,city,55,1209.05694,3,1,0,0.0182,4549,True,False
38,2020-09-16,93,PI,Massapê do Piauí,2206050,city,4,62.10216,0,0,0,0.0,6441,True,False
38,2020-09-16,127,PI,Matias Olímpio,2206100,city,344,3145.57425,0,5,0,0.0145,10936,True,False
38,2020-09-16,150,PI,Miguel Alves,2206209,city,1031,3053.90995,1,13,1,0.0126,33760,True,False
38,2020-09-16,85,PI,Miguel Leão,2206308,city,30,2407.70465,0,0,0,0.0,1246,True,False
38,2020-09-16,114,PI,Milton Brandão,2206357,city,14,211.70422,1,0,0,0.0,6613,True,False
38,2020-09-16,143,PI,Monsenhor Gil,2206407,city,483,4572.13177,0,10,0,0.0207,10564,True,False
38,2020-09-16,138,PI,Monsenhor Hipólito,2206506,city,144,1858.3043,0,2,0,0.0139,7749,True,False
38,2020-09-16,99,PI,Monte Alegre do Piauí,2206605,city,184,1733.72279,0,4,0,0.0217,10613,True,False
38,2020-09-16,142,PI,Morro Cabeça no Tempo,2206654,city,20,441.30627,0,0,0,0.0,4532,True,False
38,2020-09-16,131,PI,Morro do Chapéu do Piauí,2206670,city,345,5076.5156,3,2,0,0.0058,6796,True,False
38,2020-09-16,94,PI,Murici dos Portelas,2206696,city,71,775.1938,0,3,0,0.0423,9159,True,False
38,2020-09-16,147,PI,Nazaré do Piauí,2206704,city,69,940.18259,0,2,0,0.029,7339,True,False
38,2020-09-16,149,PI,Nazária,2206720,city,105,1225.2042,0,7,0,0.0667,8570,True,False
38,2020-09-16,96,PI,Nossa Senhora de Nazaré,2206753,city,43,882.95688,0,4,0,0.093,4870,True,False
38,2020-09-16,121,PI,Nossa Senhora dos Remédios,2206803,city,471,5418.77589,3,8,0,0.017,8692,True,False
38,2020-09-16,122,PI,Nova Santa Rita,2207959,city,29,663.00869,0,1,0,0.0345,4374,True,False
38,2020-09-16,89,PI,Novo Oriente do Piauí,2206902,city,55,837.77609,3,2,0,0.0364,6565,True,False
38,2020-09-16,117,PI,Novo Santo Antônio,2206951,city,61,2039.45169,0,0,0,0.0,2991,True,False
38,2020-09-16,145,PI,Oeiras,2207009,city,1345,3632.28821,7,14,0,0.0104,37029,True,False
38,2020-09-16,122,PI,Olho D'Água do Piauí,2207108,city,79,3212.68808,0,2,0,0.0253,2459,True,False
38,2020-09-16,120,PI,Padre Marcos,2207207,city,83,1208.5032,0,2,0,0.0241,6868,True,False
38,2020-09-16,99,PI,Paes Landim,2207306,city,19,460.15984,0,1,0,0.0526,4129,True,False
38,2020-09-16,90,PI,Pajeú do Piauí,2207355,city,6,177.04338,0,1,0,0.1667,3389,True,False
38,2020-09-16,98,PI,Palmeira do Piauí,2207405,city,77,1526.86893,4,2,0,0.026,5043,True,False
38,2020-09-16,142,PI,Palmeirais,2207504,city,195,1341.22017,0,4,0,0.0205,14539,True,False
38,2020-09-16,79,PI,Paquetá,2207553,city,40,1013.9417,0,0,0,0.0,3945,True,False
38,2020-09-16,120,PI,Parnaguá,2207603,city,62,574.55287,0,1,0,0.0161,10791,True,False
38,2020-09-16,173,PI,Parnaíba,2207702,city,6511,4253.38716,24,135,0,0.0207,153078,True,False
38,2020-09-16,122,PI,Passagem Franca do Piauí,2207751,city,178,4127.05773,5,4,0,0.0225,4313,True,False
38,2020-09-16,100,PI,Patos do Piauí,2207777,city,44,688.36045,1,0,0,0.0,6392,True,False
38,2020-09-16,126,PI,Pau D'Arco do Piauí,2207793,city,100,2472.18789,0,0,0,0.0,4045,True,False
38,2020-09-16,121,PI,Paulistana,2207801,city,96,467.76787,2,1,0,0.0104,20523,True,False
38,2020-09-16,125,PI,Pavussu,2207850,city,59,1604.56894,0,1,0,0.0169,3677,True,False
38,2020-09-16,151,PI,Pedro II,2207900,city,361,931.80528,6,10,0,0.0277,38742,True,False
38,2020-09-16,120,PI,Pedro Laurentino,2207934,city,13,512.6183,0,1,0,0.0769,2536,True,False
38,2020-09-16,155,PI,Picos,2208007,city,3134,4006.54547,24,63,1,0.0201,78222,True,False
38,2020-09-16,157,PI,Pimenteiras,2208106,city,177,1459.55306,0,1,0,0.0056,12127,True,False
38,2020-09-16,143,PI,Pio IX,2208205,city,171,928.08684,1,2,0,0.0117,18425,True,False
38,2020-09-16,164,PI,Piracuruca,2208304,city,439,1524.78205,6,12,0,0.0273,28791,True,False
38,2020-09-16,145,PI,Piripiri,2208403,city,2146,3366.697,31,32,0,0.0149,63742,True,False
38,2020-09-16,137,PI,Porto,2208502,city,479,3811.26671,-1,11,0,0.023,12568,True,False
38,2020-09-16,68,PI,Porto Alegre do Piauí,2208551,city,130,4797.04797,0,1,0,0.0077,2710,True,False
38,2020-09-16,100,PI,Prata do Piauí,2208601,city,24,761.66296,0,0,0,0.0,3151,True,False
38,2020-09-16,142,PI,Queimada Nova,2208650,city,177,1968.41637,0,2,0,0.0113,8992,True,False
38,2020-09-16,132,PI,Redenção do Gurguéia,2208700,city,121,1378.44612,0,5,0,0.0413,8778,True,False
38,2020-09-16,137,PI,Regeneração,2208809,city,148,823.22839,1,3,0,0.0203,17978,True,False
38,2020-09-16,53,PI,Riacho Frio,2208858,city,1,23.19109,0,0,0,0.0,4312,True,False
38,2020-09-16,152,PI,Ribeira do Piauí,2208874,city,7,156.3547,0,0,0,0.0,4477,True,False
38,2020-09-16,127,PI,Ribeiro Gonçalves,2208908,city,304,4141.12519,0,5,0,0.0164,7341,True,False
38,2020-09-16,145,PI,Rio Grande do Piauí,2209005,city,73,1134.95025,0,1,0,0.0137,6432,True,False
38,2020-09-16,120,PI,Santa Cruz do Piauí,2209104,city,496,7948.71795,7,7,0,0.0141,6240,True,False
38,2020-09-16,79,PI,Santa Cruz dos Milagres,2209153,city,23,572.28166,2,0,0,0.0,4019,True,False
38,2020-09-16,112,PI,Santa Filomena,2209203,city,34,543.73901,0,2,0,0.0588,6253,True,False
38,2020-09-16,134,PI,Santa Luz,2209302,city,91,1552.90102,0,2,0,0.022,5860,True,False
38,2020-09-16,113,PI,Santana do Piauí,2209351,city,17,366.85369,1,0,0,0.0,4634,True,False
38,2020-09-16,90,PI,Santa Rosa do Piauí,2209377,city,33,627.73445,0,1,0,0.0303,5257,True,False
38,2020-09-16,120,PI,Santo Antônio de Lisboa,2209401,city,13,202.65004,0,0,0,0.0,6415,True,False
38,2020-09-16,100,PI,Santo Antônio dos Milagres,2209450,city,52,2406.29338,0,1,0,0.0192,2161,True,False
38,2020-09-16,95,PI,Santo Inácio do Piauí,2209500,city,65,1711.42707,1,2,0,0.0308,3798,True,False
38,2020-09-16,73,PI,São Braz do Piauí,2209559,city,13,292.26619,0,0,0,0.0,4448,True,False
38,2020-09-16,80,PI,São Félix do Piauí,2209609,city,26,883.75255,0,1,0,0.0385,2942,True,False
38,2020-09-16,116,PI,São Francisco de Assis do Piauí,2209658,city,14,243.26672,0,0,0,0.0,5755,True,False
38,2020-09-16,144,PI,São Francisco do Piauí,2209708,city,17,264.67383,1,2,0,0.1176,6423,True,False
38,2020-09-16,90,PI,São Gonçalo do Gurguéia,2209757,city,22,723.44623,0,2,0,0.0909,3041,True,False
38,2020-09-16,138,PI,São Gonçalo do Piauí,2209807,city,76,1515.45364,1,2,0,0.0263,5015,True,False
38,2020-09-16,125,PI,São João da Canabrava,2209856,city,55,1193.57639,0,2,0,0.0364,4608,True,False
38,2020-09-16,132,PI,São João da Fronteira,2209872,city,91,1506.1238,5,0,0,0.0,6042,True,False
38,2020-09-16,105,PI,São João da Serra,2209906,city,127,2068.74084,0,5,0,0.0394,6139,True,False
38,2020-09-16,82,PI,São João da Varjota,2209955,city,43,888.42975,0,2,0,0.0465,4840,True,False
38,2020-09-16,110,PI,São João do Arraial,2209971,city,261,3266.99211,6,1,0,0.0038,7989,True,False
38,2020-09-16,139,PI,São João do Piauí,2210003,city,247,1198.97092,1,2,0,0.0081,20601,True,False
38,2020-09-16,174,PI,São José do Divino,2210052,city,50,935.27871,0,6,0,0.12,5346,True,False
38,2020-09-16,133,PI,São José do Peixe,2210102,city,20,534.04539,0,0,0,0.0,3745,True,False
38,2020-09-16,153,PI,São José do Piauí,2210201,city,37,551.82699,0,0,0,0.0,6705,True,False
38,2020-09-16,140,PI,São Julião,2210300,city,87,1367.27959,4,1,0,0.0115,6363,True,False
38,2020-09-16,141,PI,São Lourenço do Piauí,2210359,city,5,109.33742,0,0,0,0.0,4573,True,False
38,2020-09-16,133,PI,São Luis do Piauí,2210375,city,30,1134.64448,1,0,0,0.0,2644,True,False
38,2020-09-16,138,PI,São Miguel da Baixa Grande,2210383,city,5,203.91517,0,0,0,0.0,2452,True,False
38,2020-09-16,79,PI,São Miguel do Fidalgo,2210391,city,2,65.81112,0,0,0,0.0,3039,True,False
38,2020-09-16,112,PI,São Miguel do Tapuio,2210409,city,159,900.2378,2,3,0,0.0189,17662,True,False
38,2020-09-16,142,PI,São Pedro do Piauí,2210508,city,376,2631.02652,8,5,0,0.0133,14291,True,False
38,2020-09-16,156,PI,São Raimundo Nonato,2210607,city,1119,3223.8548,13,7,0,0.0063,34710,True,False
38,2020-09-16,86,PI,Sebastião Barros,2210623,city,4,115.307,0,1,0,0.25,3469,True,False
38,2020-09-16,76,PI,Sebastião Leal,2210631,city,132,3074.05682,0,0,0,0.0,4294,True,False
38,2020-09-16,126,PI,Sigefredo Pacheco,2210656,city,101,1005.87591,0,1,0,0.0099,10041,True,False
38,2020-09-16,112,PI,Simões,2210706,city,219,1496.61724,0,1,0,0.0046,14633,True,False
38,2020-09-16,131,PI,Simplício Mendes,2210805,city,158,1243.01786,1,1,0,0.0063,12711,True,False
38,2020-09-16,127,PI,Socorro do Piauí,2210904,city,25,547.16568,0,1,0,0.04,4569,True,False
38,2020-09-16,106,PI,Sussuapara,2210938,city,176,2615.15602,0,3,0,0.017,6730,True,False
38,2020-09-16,77,PI,Tamboril do Piauí,2210953,city,12,411.09969,0,0,0,0.0,2919,True,False
38,2020-09-16,91,PI,Tanque do Piauí,2210979,city,9,325.49729,0,0,0,0.0,2765,True,False
38,2020-09-16,182,PI,Teresina,2211001,city,29201,3376.44318,259,969,4,0.0332,864845,True,False
38,2020-09-16,152,PI,União,2211100,city,847,1904.01259,9,26,0,0.0307,44485,True,False
38,2020-09-16,143,PI,Uruçuí,2211209,city,1560,7236.29279,5,22,0,0.0141,21558,True,False
38,2020-09-16,139,PI,Valença do Piauí,2211308,city,594,2839.65962,5,9,0,0.0152,20918,True,False
38,2020-09-16,114,PI,Várzea Branca,2211357,city,30,606.42814,0,2,0,0.0667,4947,True,False
38,2020-09-16,145,PI,Várzea Grande,2211407,city,36,819.8588,0,0,0,0.0,4391,True,False
38,2020-09-16,129,PI,Vera Mendes,2211506,city,19,617.48456,0,0,0,0.0,3077,True,False
38,2020-09-16,137,PI,Vila Nova do Piauí,2211605,city,55,1851.22854,0,0,0,0.0,2971,True,False
38,2020-09-16,90,PI,Wall Ferraz,2211704,city,235,5266.69655,0,1,0,0.0043,4462,True,False
38,2020-09-16,171,RJ,Angra dos Reis,3300100,city,5296,2598.81738,26,171,3,0.0323,203785,True,False
38,2020-09-16,147,RJ,Aperibé,3300159,city,188,1598.77541,0,7,0,0.0372,11759,True,False
38,2020-09-16,167,RJ,Araruama,3300209,city,1244,939.57704,5,63,1,0.0506,132400,True,False
38,2020-09-16,155,RJ,Areal,3300225,city,186,1479.47821,4,8,0,0.043,12572,True,False
38,2020-09-16,156,RJ,Armação dos Búzios,3300233,city,426,1257.75022,4,13,0,0.0305,33870,True,False
38,2020-09-16,169,RJ,Arraial do Cabo,3300258,city,179,589.80527,3,6,0,0.0335,30349,True,False
38,2020-09-16,167,RJ,Barra do Piraí,3300308,city,1050,1046.08763,0,53,0,0.0505,100374,True,False
38,2020-09-16,196,RJ,Barra Mansa,3300407,city,2310,1252.62998,57,142,0,0.0615,184412,True,False
38,2020-09-16,175,RJ,Belford Roxo,3300456,city,8732,1709.12066,51,275,3,0.0315,510906,True,False
38,2020-09-16,163,RJ,Bom Jardim,3300506,city,156,568.38884,0,4,0,0.0256,27446,True,False
38,2020-09-16,160,RJ,Bom Jesus do Itabapoana,3300605,city,747,2013.6942,5,21,0,0.0281,37096,True,False
38,2020-09-16,163,RJ,Cabo Frio,3300704,city,2333,1029.9084,24,130,0,0.0557,226525,True,False
38,2020-09-16,160,RJ,Cachoeiras de Macacu,3300803,city,583,989.19185,4,29,2,0.0497,58937,True,False
38,2020-09-16,126,RJ,Cambuci,3300902,city,185,1193.1635,0,5,0,0.027,15505,True,False
38,2020-09-16,177,RJ,Campos dos Goytacazes,3301009,city,5245,1033.3998,62,345,6,0.0658,507548,True,False
38,2020-09-16,161,RJ,Cantagalo,3301108,city,152,753.51973,1,2,0,0.0132,20172,True,False
38,2020-09-16,155,RJ,Carapebus,3300936,city,281,1723.82062,1,4,0,0.0142,16301,True,False
38,2020-09-16,132,RJ,Cardoso Moreira,3301157,city,349,2721.672,0,2,0,0.0057,12823,True,False
38,2020-09-16,138,RJ,Carmo,3301207,city,159,841.49246,1,4,0,0.0252,18895,True,False
38,2020-09-16,163,RJ,Casimiro de Abreu,3301306,city,828,1873.98153,0,22,0,0.0266,44184,True,False
38,2020-09-16,122,RJ,Comendador Levy Gasparian,3300951,city,152,1775.49352,0,3,0,0.0197,8561,True,False
38,2020-09-16,148,RJ,Conceição de Macabu,3301405,city,605,2604.61512,1,13,1,0.0215,23228,True,False
38,2020-09-16,144,RJ,Cordeiro,3301504,city,218,994.2534,10,1,0,0.0046,21926,True,False
38,2020-09-16,113,RJ,Duas Barras,3301603,city,64,556.90915,0,3,0,0.0469,11492,True,False
38,2020-09-16,177,RJ,Duque de Caxias,3301702,city,8865,964.01028,59,685,2,0.0773,919596,True,False
38,2020-09-16,135,RJ,Engenheiro Paulo de Frontin,3301801,city,134,957.00614,2,3,0,0.0224,14002,True,False
38,2020-09-16,183,RJ,Guapimirim,3301850,city,1655,2734.76874,8,60,1,0.0363,60517,True,False
38,2020-09-16,167,RJ,Iguaba Grande,3301876,city,600,2119.39244,3,33,0,0.055,28310,True,False
38,2020-09-16,180,RJ,Importados/Indefinidos,,city,0,,0,0,0,0.0,,True,False
38,2020-09-16,174,RJ,Itaboraí,3301900,city,4403,1830.06916,12,206,1,0.0468,240592,True,False
38,2020-09-16,168,RJ,Itaguaí,3302007,city,2252,1692.99123,14,116,1,0.0515,133019,True,False
38,2020-09-16,143,RJ,Italva,3302056,city,348,2288.41981,4,6,0,0.0172,15207,True,False
38,2020-09-16,139,RJ,Itaocara,3302106,city,347,1493.5009,0,23,0,0.0663,23234,True,False
38,2020-09-16,165,RJ,Itaperuna,3302205,city,2707,2622.45214,21,57,2,0.0211,103224,True,False
38,2020-09-16,160,RJ,Itatiaia,3302254,city,358,1125.60918,5,11,0,0.0307,31805,True,False
38,2020-09-16,163,RJ,Japeri,3302270,city,394,376.06903,0,27,0,0.0685,104768,True,False
38,2020-09-16,129,RJ,Laje do Muriaé,3302304,city,239,3249.49014,1,1,0,0.0042,7355,True,False
38,2020-09-16,170,RJ,Macaé,3302403,city,7828,3049.80676,31,143,2,0.0183,256672,True,False
38,2020-09-16,147,RJ,Macuco,3302452,city,63,1125.20093,5,2,0,0.0317,5599,True,False
38,2020-09-16,168,RJ,Magé,3302502,city,3627,1479.97927,77,211,2,0.0582,245071,True,False
38,2020-09-16,173,RJ,Mangaratiba,3302601,city,724,1628.13709,2,36,1,0.0497,44468,True,False
38,2020-09-16,172,RJ,Maricá,3302700,city,3445,2137.00398,5,114,1,0.0331,161207,True,False
38,2020-09-16,155,RJ,Mendes,3302809,city,168,902.54647,1,2,0,0.0119,18614,True,False
38,2020-09-16,168,RJ,Mesquita,3302858,city,1364,774.54671,4,164,0,0.1202,176103,True,False
38,2020-09-16,182,RJ,Miguel Pereira,3302908,city,252,986.76482,1,12,0,0.0476,25538,True,False
38,2020-09-16,140,RJ,Miracema,3303005,city,433,1593.4349,7,5,1,0.0115,27174,True,False
38,2020-09-16,132,RJ,Natividade,3303104,city,546,3564.66671,5,4,0,0.0073,15317,True,False
38,2020-09-16,167,RJ,Nilópolis,3303203,city,1263,777.30252,10,174,5,0.1378,162485,True,False
38,2020-09-16,189,RJ,Niterói,3303302,city,12225,2380.33116,30,409,0,0.0335,513584,True,False
38,2020-09-16,166,RJ,Nova Friburgo,3303401,city,2786,1461.4622,43,114,2,0.0409,190631,True,False
38,2020-09-16,173,RJ,Nova Iguaçu,3303500,city,5988,729.24075,43,548,6,0.0915,821128,True,False
38,2020-09-16,160,RJ,Paracambi,3303609,city,659,1261.07507,28,31,0,0.047,52257,True,False
38,2020-09-16,166,RJ,Paraíba do Sul,3303708,city,884,1996.16123,3,24,0,0.0271,44285,True,False
38,2020-09-16,161,RJ,Paraty,3303807,city,811,1878.83702,7,32,0,0.0395,43165,True,False
38,2020-09-16,161,RJ,Paty do Alferes,3303856,city,173,622.99687,0,5,0,0.0289,27769,True,False
38,2020-09-16,180,RJ,Petrópolis,3303906,city,2286,746.59281,23,192,2,0.084,306191,True,False
38,2020-09-16,152,RJ,Pinheiral,3303955,city,468,1860.39116,1,15,0,0.0321,25156,True,False
38,2020-09-16,158,RJ,Piraí,3304003,city,656,2240.66673,4,13,0,0.0198,29277,True,False
38,2020-09-16,167,RJ,Porciúncula,3304102,city,606,3215.36584,1,16,0,0.0264,18847,True,False
38,2020-09-16,163,RJ,Porto Real,3304110,city,367,1864.55317,1,13,0,0.0354,19683,True,False
38,2020-09-16,163,RJ,Quatis,3304128,city,143,999.86016,3,2,0,0.014,14302,True,False
38,2020-09-16,171,RJ,Queimados,3304144,city,2382,1584.63002,4,65,2,0.0273,150319,True,False
38,2020-09-16,155,RJ,Quissamã,3304151,city,458,1854.25101,1,17,0,0.0371,24700,True,False
38,2020-09-16,176,RJ,Resende,3304201,city,1968,1498.38969,23,82,2,0.0417,131341,True,False
38,2020-09-16,171,RJ,Rio Bonito,3304300,city,1788,2970.05033,3,58,0,0.0324,60201,True,False
38,2020-09-16,124,RJ,Rio Claro,3304409,city,287,1548.92331,1,13,0,0.0453,18529,True,False
38,2020-09-16,162,RJ,Rio das Flores,3304508,city,22,236.96682,1,4,0,0.1818,9284,True,False
38,2020-09-16,172,RJ,Rio das Ostras,3304524,city,1867,1239.09898,8,78,0,0.0418,150674,True,False
38,2020-09-16,195,RJ,Rio de Janeiro,3304557,city,96818,1440.97928,767,10330,97,0.1067,6718903,True,False
38,2020-09-16,144,RJ,Santa Maria Madalena,3304607,city,104,999.61553,5,5,0,0.0481,10404,True,False
38,2020-09-16,150,RJ,Santo Antônio de Pádua,3304706,city,1088,2561.26557,8,18,0,0.0165,42479,True,False
38,2020-09-16,158,RJ,São Fidélis,3304805,city,247,638.75456,1,23,0,0.0931,38669,True,False
38,2020-09-16,160,RJ,São Francisco de Itabapoana,3304755,city,555,1315.01007,0,22,0,0.0396,42205,True,False
38,2020-09-16,178,RJ,São Gonçalo,3304904,city,11687,1077.30271,47,672,1,0.0575,1084839,True,False
38,2020-09-16,165,RJ,São João da Barra,3305000,city,912,2526.17584,6,11,0,0.0121,36102,True,False
38,2020-09-16,171,RJ,São João de Meriti,3305109,city,3234,684.58064,35,414,6,0.128,472406,True,False
38,2020-09-16,144,RJ,São José de Ubá,3305133,city,139,1938.36285,1,2,1,0.0144,7171,True,False
38,2020-09-16,143,RJ,São José do Vale do Rio Preto,3305158,city,456,2092.22299,3,17,0,0.0373,21795,True,False
38,2020-09-16,170,RJ,São Pedro da Aldeia,3305208,city,1226,1173.47525,14,39,0,0.0318,104476,True,False
38,2020-09-16,146,RJ,São Sebastião do Alto,3305307,city,30,320.61558,0,1,0,0.0333,9357,True,False
38,2020-09-16,163,RJ,Sapucaia,3305406,city,388,2128.59337,0,23,0,0.0593,18228,True,False
38,2020-09-16,158,RJ,Saquarema,3305505,city,1047,1174.16171,0,57,0,0.0544,89170,True,False
38,2020-09-16,172,RJ,Seropédica,3305554,city,726,882.00991,2,54,0,0.0744,82312,True,False
38,2020-09-16,155,RJ,Silva Jardim,3305604,city,148,679.70975,1,7,1,0.0473,21774,True,False
38,2020-09-16,161,RJ,Sumidouro,3305703,city,148,947.32126,0,11,0,0.0743,15623,True,False
38,2020-09-16,165,RJ,Tanguá,3305752,city,814,2372.55531,4,40,0,0.0491,34309,True,False
38,2020-09-16,171,RJ,Teresópolis,3305802,city,5134,2811.70247,23,135,6,0.0263,182594,True,False
38,2020-09-16,165,RJ,Trajano de Moraes,3305901,city,56,527.00922,0,0,0,0.0,10626,True,False
38,2020-09-16,167,RJ,Três Rios,3306008,city,2653,3243.1177,11,61,0,0.023,81804,True,False
38,2020-09-16,176,RJ,Valença,3306107,city,574,750.10128,15,16,0,0.0279,76523,True,False
38,2020-09-16,122,RJ,Varre-Sai,3306156,city,598,5436.36364,4,2,0,0.0033,11000,True,False
38,2020-09-16,147,RJ,Vassouras,3306206,city,726,1967.69297,0,24,0,0.0331,36896,True,False
38,2020-09-16,177,RJ,Volta Redonda,3306305,city,6167,2258.87507,53,206,1,0.0334,273012,True,False
38,2020-09-16,63,RS,Aceguá,4300034,city,0,,0,0,0,0.0,4901,True,False
38,2020-09-16,132,RS,Água Santa,4300059,city,99,2641.40875,0,1,0,0.0101,3748,True,False
38,2020-09-16,111,RS,Agudo,4300109,city,26,157.94909,6,0,0,0.0,16461,True,False
38,2020-09-16,157,RS,Ajuricaba,4300208,city,69,982.34624,13,0,0,0.0,7024,True,False
38,2020-09-16,122,RS,Alecrim,4300307,city,17,285.71429,0,0,0,0.0,5950,True,False
38,2020-09-16,169,RS,Alegrete,4300406,city,540,733.80532,1,15,0,0.0278,73589,True,False
38,2020-09-16,83,RS,Alegria,4300455,city,47,1356.81293,1,0,0,0.0,3464,True,False
38,2020-09-16,55,RS,Almirante Tamandaré do Sul,4300471,city,10,509.16497,0,0,0,0.0,1964,True,False
38,2020-09-16,135,RS,Alpestre,4300505,city,41,655.16139,0,0,0,0.0,6258,True,False
38,2020-09-16,37,RS,Alto Alegre,4300554,city,11,671.55067,0,0,0,0.0,1638,True,False
38,2020-09-16,90,RS,Alto Feliz,4300570,city,31,1023.77807,0,0,0,0.0,3028,True,False
38,2020-09-16,182,RS,Alvorada,4300604,city,3269,1554.40907,54,116,0,0.0355,210305,True,False
38,2020-09-16,32,RS,Amaral Ferrador,4300638,city,31,440.90457,0,1,0,0.0323,7031,True,False
38,2020-09-16,132,RS,Ametista do Sul,4300646,city,74,998.78526,0,0,0,0.0,7409,True,False
38,2020-09-16,92,RS,André da Rocha,4300661,city,19,1425.35634,0,0,0,0.0,1333,True,False
38,2020-09-16,177,RS,Anta Gorda,4300703,city,76,1270.69052,2,0,0,0.0,5981,True,False
38,2020-09-16,134,RS,Antônio Prado,4300802,city,433,3318.00766,-2,7,0,0.0162,13050,True,False
38,2020-09-16,72,RS,Arambaré,4300851,city,16,446.80257,-1,1,0,0.0625,3581,True,False
38,2020-09-16,108,RS,Araricá,4300877,city,79,1386.45139,3,5,0,0.0633,5698,True,False
38,2020-09-16,107,RS,Aratiba,4300901,city,40,641.5397,0,2,0,0.05,6235,True,False
38,2020-09-16,151,RS,Arroio do Meio,4301008,city,389,1869.74285,4,1,0,0.0026,20805,True,False
38,2020-09-16,26,RS,Arroio do Padre,4301073,city,6,204.29009,0,0,0,0.0,2937,True,False
38,2020-09-16,165,RS,Arroio do Sal,4301057,city,78,774.96274,1,3,0,0.0385,10065,True,False
38,2020-09-16,162,RS,Arroio dos Ratos,4301107,city,121,855.06325,6,9,0,0.0744,14151,True,False
38,2020-09-16,69,RS,Arroio do Tigre,4301206,city,26,194.4216,0,0,0,0.0,13373,True,False
